 TH	77330	77330	1.437718	1.437718
THE	56853	134183	1.057010	2.494729
HE 	39087	173270	0.726705	3.221434
AND	34931	208201	0.649437	3.870870
ND 	33442	241643	0.621753	4.492624
.\x0A\x0A	27242	268885	0.506483	4.999107
 AN	25757	294642	0.478874	5.477980
IS 	24420	319062	0.454016	5.931997
YOU	23397	342459	0.434997	6.366994
 TO	22035	364494	0.409674	6.776668
TO 	21779	386273	0.404915	7.181583
 YO	21544	407817	0.400546	7.582129
HER	20707	428524	0.384984	7.967113
 HE	20368	448892	0.378682	8.345795
LL 	20223	469115	0.375986	8.721780
HAT	20019	489134	0.372193	9.093973
AT 	19480	508614	0.362172	9.456145
 OF	19325	527939	0.359290	9.815435
ER 	19114	547053	0.355367	10.170803
ING	18766	565819	0.348897	10.519700
OF 	18552	584371	0.344919	10.864619
 NO	17531	601902	0.325936	11.190555
 WI	17022	618924	0.316473	11.507027
E T	16827	635751	0.312847	11.819875
OU 	16330	652081	0.303607	12.123482
RE 	16193	668274	0.301060	12.424542
 BE	16062	684336	0.298625	12.723167
OUR	15972	700308	0.296951	13.020118
THA	15393	715701	0.286186	13.306304
 I 	15141	730842	0.281501	13.587806
HIS	15033	745875	0.279493	13.867299
 HA	14886	760761	0.276760	14.144059
TH 	14709	775470	0.273470	14.417529
 IN	14647	790117	0.272317	14.689846
IN 	14598	804715	0.271406	14.961252
FOR	14506	819221	0.269695	15.230947
 HI	14454	833675	0.268729	15.499675
 A 	14150	847825	0.263077	15.762752
\x0ATH	13567	861392	0.252237	16.014990
 MA	13279	874671	0.246883	16.261873
MY 	13194	887865	0.245303	16.507175
OR 	12933	900798	0.240450	16.747625
NG 	12759	913557	0.237215	16.984841
 ME	12546	926103	0.233255	17.218096
THI	12435	938538	0.231191	17.449287
 CO	12375	950913	0.230076	17.679363
VE 	12348	963261	0.229574	17.908937
ST 	12216	975477	0.227120	18.136057
 MY	12201	987678	0.226841	18.362897
E, 	12190	999868	0.226636	18.589534
 FO	12165	1012033	0.226172	18.815705
T T	12034	1024067	0.223736	19.039441
ERE	11915	1035982	0.221524	19.260965
ITH	11705	1047687	0.217619	19.478584
UR 	11631	1059318	0.216243	19.694827
HOU	11618	1070936	0.216002	19.910829
NOT	11617	1082553	0.215983	20.126812
ALL	11547	1094100	0.214682	20.341494
, A	11438	1105538	0.212655	20.554149
 SH	11242	1116780	0.209011	20.763160
E.\x0A	11098	1127878	0.206334	20.969494
TER	11009	1138887	0.204679	21.174173
S.\x0A	10912	1149799	0.202876	21.377049
   	10868	1160667	0.202058	21.579107
 WH	10833	1171500	0.201407	21.780514
ENT	10682	1182182	0.198600	21.979113
WIT	10558	1192740	0.196294	22.175408
ED 	10508	1203248	0.195365	22.370772
ME 	10374	1213622	0.192873	22.563645
E S	10366	1223988	0.192725	22.756370
 LO	10281	1234269	0.191144	22.947514
 SO	10263	1244532	0.190810	23.138324
AVE	10093	1254625	0.187649	23.325973
S T	10090	1264715	0.187593	23.513566
E A	9994	1274709	0.185808	23.699374
EAR	9882	1284591	0.183726	23.883100
D T	9805	1294396	0.182294	24.065395
N T	9795	1304191	0.182109	24.247503
E I	9667	1313858	0.179729	24.427232
EN 	9562	1323420	0.177777	24.605009
ILL	9427	1332847	0.175267	24.780275
 IS	9371	1342218	0.174226	24.954501
\x0AAN	9259	1351477	0.172143	25.126644
THO	9225	1360702	0.171511	25.298155
OT 	9218	1369920	0.171381	25.469536
AS 	9180	1379100	0.170674	25.640210
UT 	8924	1388024	0.165915	25.806125
S, 	8848	1396872	0.164502	25.970627
ON 	8820	1405692	0.163981	26.134609
 WE	8798	1414490	0.163572	26.298181
E W	8712	1423202	0.161973	26.460154
E H	8678	1431880	0.161341	26.621496
 DO	8357	1440237	0.155373	26.776869
ES 	8285	1448522	0.154035	26.930903
’S 	8219	1456741	0.152808	27.083711
S A	8124	1464865	0.151041	27.234752
E M	8075	1472940	0.150130	27.384883
IT 	8053	1480993	0.149721	27.534604
, T	8008	1489001	0.148885	27.683489
T I	7738	1496739	0.143865	27.827353
OME	7721	1504460	0.143549	27.970902
 IT	7709	1512169	0.143326	28.114228
 WO	7497	1519666	0.139384	28.253612
LD 	7446	1527112	0.138436	28.392048
AN 	7430	1534542	0.138138	28.530186
 SE	7413	1541955	0.137822	28.668009
 CA	7381	1549336	0.137227	28.805236
NCE	7342	1556678	0.136502	28.941738
E O	7314	1563992	0.135982	29.077720
 HO	7210	1571202	0.134048	29.211769
OW 	7188	1578390	0.133639	29.345408
SE 	7186	1585576	0.133602	29.479010
 PR	7183	1592759	0.133546	29.612556
R T	7174	1599933	0.133379	29.745935
 ST	7093	1607026	0.131873	29.877808
 GO	7022	1614048	0.130553	30.008361
BUT	7000	1621048	0.130144	30.138505
 DE	6959	1628007	0.129382	30.267886
ESS	6940	1634947	0.129028	30.396915
GHT	6934	1641881	0.128917	30.525832
ELL	6896	1648777	0.128210	30.654042
 LI	6873	1655650	0.127783	30.781825
\x0AWH	6868	1662518	0.127690	30.909514
 MO	6844	1669362	0.127244	31.036758
BE 	6823	1676185	0.126853	31.163611
 FA	6744	1682929	0.125384	31.288996
CH 	6697	1689626	0.124511	31.413506
COM	6599	1696225	0.122689	31.536195
HAV	6559	1702784	0.121945	31.658139
OTH	6550	1709334	0.121778	31.779917
, I	6540	1715874	0.121592	31.901509
ARE	6530	1722404	0.121406	32.022914
NE 	6480	1728884	0.120476	32.143390
ET 	6455	1735339	0.120011	32.263402
KE 	6449	1741788	0.119900	32.383301
ORD	6441	1748229	0.119751	32.503052
ATH	6368	1754597	0.118394	32.621446
HEN	6321	1760918	0.117520	32.738966
EST	6304	1767222	0.117204	32.856170
T, 	6298	1773520	0.117092	32.973262
D, 	6287	1779807	0.116888	33.090150
OUL	6251	1786058	0.116219	33.206369
WIL	6237	1792295	0.115958	33.322327
VER	6214	1798509	0.115531	33.437857
HIM	6193	1804702	0.115140	33.552998
 WA	6152	1810854	0.114378	33.667376
 RE	6137	1816991	0.114099	33.781475
?\x0A\x0A	6081	1823072	0.113058	33.894532
E B	6069	1829141	0.112835	34.007367
AIN	6021	1835162	0.111942	34.119310
D.\x0A	6002	1841164	0.111589	34.230899
 SI	5998	1847162	0.111515	34.342413
 BU	5988	1853150	0.111329	34.453742
ONE	5962	1859112	0.110845	34.564588
Y, 	5925	1865037	0.110158	34.674745
T S	5921	1870958	0.110083	34.784828
N.\x0A	5910	1876868	0.109879	34.894707
 ON	5821	1882689	0.108224	35.002931
T.\x0A	5809	1888498	0.108001	35.110932
MAN	5796	1894294	0.107759	35.218691
 AR	5781	1900075	0.107480	35.326171
T A	5722	1905797	0.106383	35.432555
AY 	5711	1911508	0.106179	35.538734
SHA	5707	1917215	0.106104	35.644838
NOW	5699	1922914	0.105956	35.750794
ORE	5692	1928606	0.105826	35.856619
 AL	5677	1934283	0.105547	35.962166
E,\x0A	5677	1939960	0.105547	36.067713
 AS	5643	1945603	0.104915	36.172627
R.\x0A	5635	1951238	0.104766	36.277393
,\x0AA	5629	1956867	0.104654	36.382048
IGH	5609	1962476	0.104282	36.486330
 FR	5606	1968082	0.104227	36.590557
.\x0AI	5563	1973645	0.103427	36.693984
HEA	5491	1979136	0.102089	36.796072
E C	5489	1984625	0.102051	36.898124
T H	5479	1990104	0.101866	36.999989
KIN	5459	1995563	0.101494	37.101483
O T	5458	2001021	0.101475	37.202958
E F	5431	2006452	0.100973	37.303931
R, 	5411	2011863	0.100601	37.404532
 LE	5396	2017259	0.100322	37.504855
OVE	5384	2022643	0.100099	37.604954
 DI	5353	2027996	0.099523	37.704477
CE 	5345	2033341	0.099374	37.803851
HY 	5338	2038679	0.099244	37.903095
, S	5313	2043992	0.098779	38.001874
HAL	5304	2049296	0.098612	38.100486
HAN	5296	2054592	0.098463	38.198950
ULD	5288	2059880	0.098314	38.297264
T W	5271	2065151	0.097998	38.395262
D S	5250	2070401	0.097608	38.492870
Y T	5247	2075648	0.097552	38.590422
WHA	5237	2080885	0.097366	38.687789
HIN	5232	2086117	0.097273	38.785062
E D	5219	2091336	0.097032	38.882094
F T	5214	2096550	0.096939	38.979032
 PA	5174	2101724	0.096195	39.075227
.\x0AT	5172	2106896	0.096158	39.171385
 SA	5171	2112067	0.096139	39.267524
\x0AI 	5146	2117213	0.095674	39.363198
REA	5110	2122323	0.095005	39.458203
NTE	5084	2127407	0.094522	39.552725
ION	5082	2132489	0.094484	39.647210
S H	5078	2137567	0.094410	39.741620
ART	5066	2142633	0.094187	39.835807
ARD	5048	2147681	0.093852	39.929659
S I	5034	2152715	0.093592	40.023251
D A	5033	2157748	0.093573	40.116825
, W	5024	2162772	0.093406	40.210231
AST	5015	2167787	0.093239	40.303470
O.\x0A	4986	2172773	0.092700	40.396169
ANT	4976	2177749	0.092514	40.488683
S S	4976	2182725	0.092514	40.581197
THY	4949	2187674	0.092012	40.673208
D H	4908	2192582	0.091249	40.764458
STA	4903	2197485	0.091157	40.855614
S O	4900	2202385	0.091101	40.946715
T M	4896	2207281	0.091026	41.037742
OOD	4874	2212155	0.090617	41.128359
AKE	4841	2216996	0.090004	41.218363
RES	4823	2221819	0.089669	41.308032
 OU	4786	2226605	0.088981	41.397013
IVE	4775	2231380	0.088777	41.485790
EVE	4756	2236136	0.088423	41.574213
LE 	4706	2240842	0.087494	41.661707
US 	4702	2245544	0.087420	41.749127
INE	4682	2250226	0.087048	41.836174
D M	4679	2254905	0.086992	41.923166
.\x0AW	4677	2259582	0.086955	42.010121
 GR	4671	2264253	0.086843	42.096964
WHE	4655	2268908	0.086546	42.183510
ERS	4654	2273562	0.086527	42.270037
T O	4651	2278213	0.086471	42.356508
NT 	4617	2282830	0.085839	42.442348
N, 	4604	2287434	0.085598	42.527945
END	4590	2292024	0.085337	42.613282
EAT	4574	2296598	0.085040	42.698322
D I	4550	2301148	0.084594	42.782916
US.	4541	2305689	0.084426	42.867342
 BR	4540	2310229	0.084408	42.951750
E P	4484	2314713	0.083366	43.035116
 SU	4462	2319175	0.082957	43.118073
ROM	4405	2323580	0.081898	43.199971
 TR	4402	2327982	0.081842	43.281813
LOR	4401	2332383	0.081823	43.363636
ER.	4384	2336767	0.081507	43.445144
LY 	4366	2341133	0.081173	43.526316
STE	4362	2345495	0.081098	43.607415
Y.\x0A	4328	2349823	0.080466	43.687881
HEE	4324	2354147	0.080392	43.768272
, M	4318	2358465	0.080280	43.848553
S M	4299	2362764	0.079927	43.928480
D W	4259	2367023	0.079183	44.007663
