 th	73984	73984	1.375510	1.375510
the	48262	122246	0.897287	2.272796
he 	37384	159630	0.695043	2.967839
nd 	32912	192542	0.611900	3.579739
.\x0A\x0A	27242	219784	0.506483	4.086221
and	25667	245451	0.477201	4.563422
 an	23849	269300	0.443400	5.006822
is 	23516	292816	0.437209	5.444032
 to	21389	314205	0.397664	5.841696
you	20752	334957	0.385821	6.227516
 yo	20645	355602	0.383832	6.611348
ll 	20182	375784	0.375223	6.986572
hat	19694	395478	0.366151	7.352722
at 	19209	414687	0.357133	7.709856
er 	19080	433767	0.354735	8.064591
her	18912	452679	0.351612	8.416202
 of	18668	471347	0.347075	8.763278
 he	18247	489594	0.339248	9.102526
to 	18060	507654	0.335771	9.438297
ing	17004	524658	0.316138	9.754435
of 	16972	541630	0.315543	10.069978
 no	16793	558423	0.312215	10.382194
e t	16535	574958	0.307419	10.689612
 wi	16518	591476	0.307102	10.996715
ou 	16320	607796	0.303421	11.300136
re 	16187	623983	0.300949	11.601084
our	15461	639444	0.287451	11.888535
 be	15279	654723	0.284067	12.172602
 I 	15140	669863	0.281483	12.454085
th 	14652	684515	0.272410	12.726495
 in	14438	698953	0.268431	12.994926
his	14353	713306	0.266851	13.261776
 ha	14239	727545	0.264731	13.526508
 hi	14139	741684	0.262872	13.789380
in 	13397	755081	0.249077	14.038457
 a 	13246	768327	0.246269	14.284726
ve 	12345	780672	0.229518	14.514244
or 	12186	792858	0.226562	14.740806
 me	12135	804993	0.225614	14.966420
e, 	12124	817117	0.225409	15.191829
\x0ATh	12104	829221	0.225037	15.416867
t t	11899	841120	0.221226	15.638093
 my	11895	853015	0.221152	15.859245
ng 	11838	864853	0.220092	16.079336
ere	11717	876570	0.217842	16.297179
for	11679	888249	0.217136	16.514315
ith	11633	899882	0.216281	16.730595
ur 	11631	911513	0.216243	16.946839
 ma	11536	923049	0.214477	17.161316
hou	11493	934542	0.213678	17.374994
st 	11426	945968	0.212432	17.587426
my 	11407	957375	0.212079	17.799504
tha	11377	968752	0.211521	18.011025
 fo	11341	980093	0.210852	18.221877
 co	11266	991359	0.209457	18.431334
, a	11118	1002477	0.206706	18.638040
not	10980	1013457	0.204140	18.842180
   	10868	1024325	0.202058	19.044238
 sh	10765	1035090	0.200143	19.244381
all	10764	1045854	0.200124	19.444505
thi	10692	1056546	0.198786	19.643290
ed 	10504	1067050	0.195290	19.838581
me 	10351	1077401	0.192446	20.031026
ter	10334	1087735	0.192130	20.223156
e s	10093	1097828	0.187649	20.410805
ave	10075	1107903	0.187314	20.598119
s t	9976	1117879	0.185474	20.783593
e a	9819	1127698	0.182555	20.966148
n t	9674	1137372	0.179859	21.146006
 so	9633	1147005	0.179097	21.325103
d t	9572	1156577	0.177963	21.503066
ear	9515	1166092	0.176903	21.679968
 wh	9225	1175317	0.171511	21.851479
en 	9222	1184539	0.171455	22.022935
ot 	9215	1193754	0.171325	22.194260
wit	9115	1202869	0.169466	22.363726
 is	9104	1211973	0.169261	22.532987
ill	9081	1221054	0.168834	22.701821
ut 	8920	1229974	0.165841	22.867662
 lo	8822	1238796	0.164019	23.031680
s, 	8686	1247482	0.161490	23.193170
e w	8615	1256097	0.160170	23.353340
e h	8482	1264579	0.157697	23.511037
And	8468	1273047	0.157437	23.668474
on 	8417	1281464	0.156489	23.824963
es 	8270	1289734	0.153756	23.978719
 we	8268	1298002	0.153719	24.132437
’s 	8172	1306174	0.151934	24.284371
\x0AAn	8060	1314234	0.149851	24.434223
s a	7918	1322152	0.147211	24.581434
 do	7868	1330020	0.146282	24.727716
e.\x0A	7867	1337887	0.146263	24.873979
e m	7856	1345743	0.146059	25.020038
The	7809	1353552	0.145185	25.165222
, t	7792	1361344	0.144869	25.310091
ent	7688	1369032	0.142935	25.453026
tho	7659	1376691	0.142396	25.595422
as 	7602	1384293	0.141336	25.736759
 it	7431	1391724	0.138157	25.874916
